19,-11.610354
39,-3.612154
59,-14.416476
79,0.843640
99,-14.150164
119,-9.422718
139,1.781499
159,-11.464446
179,-5.780112
199,8.281597
219,-2.020767
239,-14.416476
259,-14.416476
279,-11.959474
299,-5.627877
319,0.717401
339,-6.406767
359,0.339483
379,-14.416476
399,-0.582947
419,3.356302
439,-3.055529
459,-7.486966
479,-0.457666
499,2.287813
519,-9.465981
539,-14.416476
559,-0.896662
579,5.805746
599,8.390542
619,0.133178
639,3.330964
659,5.978261
679,0.808438
699,1.251727
719,-11.311689
739,4.810043
759,5.187048
779,-8.519670
799,0.808438
819,4.737199
839,3.230583
859,-0.833338
879,-8.702190
899,-12.174882
919,-14.416476
939,1.812095
959,9.214029
979,10.768709
999,10.503652
1019,11.088306
1039,11.088306
1059,6.220187
1079,8.668745
1099,9.125412
1119,-0.615306
1139,11.844028
1159,9.669546
1179,9.225697
1199,11.451032
1219,11.061231
1239,10.953503
1259,10.182455
1279,10.953503
1299,8.286227
1319,11.451032
1339,11.061231
1359,11.137906
1379,11.061231
1399,11.423860
1419,11.137906
1439,11.061231
1459,10.663226
1479,11.451032
1499,11.423860
1519,11.478261
1539,11.321921
1559,11.321921
1579,11.451032
1599,11.478261
1619,11.403630
1639,9.703054
1659,11.110950
1679,11.899314
1699,9.087798
1719,11.587752
1739,11.587752
1759,11.688787
1779,11.688787
1799,11.110950
1819,13.169731
1839,13.169731
1859,11.688787
1879,11.899314
1899,13.169731
1919,13.169731
1939,12.627549
1959,11.403630
1979,13.169731
1999,11.899314
2019,13.169731
2039,10.211974
2059,11.403630
2079,11.688787
2099,11.403630
2119,11.927044
2139,11.771486
2159,11.688787
2179,13.169731
2199,12.236200
2219,13.169731
2239,11.688787
2259,11.927044
2279,11.688787
2299,12.109840
2319,11.927044
2339,13.169731
2359,12.081947
2379,13.169731
2399,13.169731
2419,11.927044
2439,13.169731
2459,13.169731
2479,13.169731
2499,13.169731
2519,11.688787
2539,13.169731
2559,12.081947
2579,11.688787
2599,13.169731
